ALTERNATIVEACC	GI	PRIMARYACC	TAXID
XP_019176940.1	1109205081	XP_019176940.1	35883
XP_019176941.1	1109205083	XP_019176941.1	35883
XP_019176942.1	1109205085	XP_019176941.1	35883
XP_019178395.1	1109207871	XP_019178395.1	35883
XP_019178396.1	1109207873	XP_019178395.1	35883
XP_019189284.1	1109229137	XP_019189284.1	35883
XP_019189825.1	1109230183	XP_019189825.1	35883
XP_019191010.1	1109195881	XP_019191010.1	35883
XP_019191013.1	1109195883	XP_019191013.1	35883
XP_019200220.1	1109250899	XP_019200220.1	35883
XP_019200221.1	1109250901	XP_019200220.1	35883
XP_019200222.1	1109250903	XP_019200220.1	35883
XP_019200223.1	1109250905	XP_019200220.1	35883
XP_019225688.1	1111037736	XP_019225688.1	49451
XP_019225689.1	1111037738	XP_019225689.1	49451
XP_019228618.1	1111043249	XP_019228618.1	49451
XP_019230479.1	1111046768	XP_019230479.1	49451
XP_019232058.1	1111050730	XP_019232058.1	49451
XP_019233766.1	1111053935	XP_019233766.1	49451
XP_019233977.1	1111054334	XP_019233977.1	49451
XP_019238796.1	1111064324	XP_019238796.1	49451
XP_019239435.1	1111065621	XP_019239435.1	49451
XP_019242265.1	1111049485	XP_019260769.1	49451
XP_019244683.1	1111099829	XP_019244683.1	49451
XP_019249734.1	1111119905	XP_019249734.1	49451
XP_019257343.1	1111149737	XP_019257343.1	49451
XP_019257988.1	1111152299	XP_019239435.1	49451
XP_019259374.1	1111016752	XP_019259374.1	49451
XP_019260769.1	1111019529	XP_019260769.1	49451
XP_019260770.1	1111019531	XP_019260770.1	49451
XP_019264513.1	1111026856	XP_019264513.1	49451
XP_019416586.1	1117426576	XP_019416586.1	3871
XP_019420353.1	1117442461	XP_019420353.1	3871
XP_019420354.1	1117442463	XP_019420353.1	3871
XP_019422673.1	1117455224	XP_019420353.1	3871
XP_019422674.1	1117455226	XP_019420353.1	3871
XP_019423461.1	1117456939	XP_019423461.1	3871
XP_019430445.1	1117317526	XP_019430445.1	3871
XP_019430687.1	1117321583	XP_019430687.1	3871
XP_019430688.1	1117321587	XP_019430688.1	3871
XP_019432845.1	1117291054	XP_019432845.1	3871
XP_019440430.1	1117501700	XP_019440430.1	3871
XP_019440431.1	1117501703	XP_019440430.1	3871
XP_019440432.1	1117501706	XP_019440430.1	3871
XP_019440433.1	1117501709	XP_019440433.1	3871
XP_019440920.1	1117507745	XP_019440920.1	3871
XP_019440921.1	1117507747	XP_019440920.1	3871
XP_019446273.1	1117528783	XP_019446273.1	3871
XP_019453274.1	1117564515	XP_019453274.1	3871
XP_019455725.1	1117574482	XP_019455725.1	3871
XP_019459062.1	1117364535	XP_019459062.1	3871
XP_020080582.1	1147545813	XP_020080582.1	4615
XP_020083844.1	1147560586	XP_020083844.1	4615
XP_020089931.1	1147572543	XP_020089931.1	4615
XP_020090168.1	1147573012	XP_020090168.1	4615
XP_020091104.1	1147574835	XP_020091104.1	4615
XP_020091106.1	1147574837	XP_020091106.1	4615
XP_020096924.1	1147586216	XP_020083844.1	4615
XP_020097900.1	1147588164	XP_020097900.1	4615
XP_020098472.1	1147589261	XP_020098472.1	4615
XP_020099108.1	1147590524	XP_020099108.1	4615
XP_020105795.1	1147603676	XP_020105795.1	4615
XP_020105796.1	1147603678	XP_020105796.1	4615
XP_020105797.1	1147603680	XP_020105797.1	4615
XP_020105798.1	1147603682	XP_020105798.1	4615
XP_020105799.1	1147603684	XP_020105799.1	4615
XP_020105800.1	1147603686	XP_020105800.1	4615
XP_020105801.1	1147603688	XP_020105801.1	4615
XP_020105803.1	1147603690	XP_020105803.1	4615
XP_020146742.1	1149762588	XP_020146742.1	169297
XP_020148630.1	1149767806	XP_020148630.1	169297
XP_020151630.1	1149775830	XP_020151630.1	169297
XP_020151722.1	1149776048	XP_020151722.1	169297
XP_020151761.1	1149699177	XP_020151761.1	169297
XP_020153378.1	1149780859	XP_020153378.1	169297
XP_020154098.1	1149782837	XP_020154098.1	169297
XP_020155470.1	1149786949	XP_020155470.1	169297
XP_020157863.1	1149793187	XP_020157863.1	169297
XP_020157866.1	1149793192	XP_020157866.1	169297
XP_020164396.1	1149810130	XP_020164396.1	169297
XP_020179070.1	1149705910	XP_020179070.1	169297
XP_020181306.1	1149710473	XP_020181306.1	169297
XP_020181351.1	1149710559	XP_020181351.1	169297
XP_020182253.1	1149712372	XP_020182253.1	169297
XP_020186241.1	1149846493	XP_020186241.1	169297
XP_020186628.1	1149721428	XP_020186628.1	169297
XP_020186629.1	1149721430	XP_020186629.1	169297
XP_020186630.1	1149721432	XP_020186630.1	169297
XP_020191198.1	1149732168	XP_020191198.1	169297
XP_020192004.1	1149735081	XP_020192004.1	169297
XP_020193441.1	1149738878	XP_020193441.1	169297
XP_020196280.1	1149746633	XP_020196280.1	169297
XP_020196329.1	1149746745	XP_020196329.1	169297
XP_020199515.1	1149755065	XP_020199515.1	169297
XP_020204345.1	1150113443	XP_020204345.1	3821
XP_020206720.1	1150117864	XP_020206720.1	3821
XP_020207847.1	1150120148	XP_020207847.1	3821
XP_020212652.1	1150137989	XP_020212652.1	3821
XP_020213858.1	1150140230	XP_020213858.1	3821
XP_020217060.1	1150146137	XP_020217060.1	3821
XP_020217726.1	1150149920	XP_020217726.1	3821
XP_020218131.1	1150151668	XP_020218131.1	3821
XP_020222645.1	1150127769	XP_020222645.1	3821
XP_020223366.1	1150161660	XP_020223366.1	3821
XP_020228441.1	1150172743	XP_020228441.1	3821
XP_020234971.1	1150098190	XP_020234971.1	3821
XP_020237743.1	1150130426	XP_020237743.1	3821
XP_020244370.1	1150678449	XP_020244370.1	4686
XP_020407265.1	1162468401	XP_020407265.1	4577
XP_020409262.1	1162579236	XP_020409262.1	3760
XP_020409538.1	1162510295	XP_020409538.1	3760
XP_020410732.1	1162519722	XP_020410732.1	3760
XP_020413344.1	1162527254	XP_020413344.1	3760
XP_020418903.1	1162513307	XP_020418903.1	3760
XP_020420894.1	1162561901	XP_020420894.1	3760
XP_020421825.1	1162564510	XP_020421825.1	3760
XP_020425657.1	1162575992	XP_020425657.1	3760
XP_020425658.1	1162575994	XP_020425658.1	3760
XP_020533656.1	1173811667	XP_020533656.1	180498
XP_020548989.1	1173789836	XP_020548989.1	4182
XP_020548990.1	1173789838	XP_020548990.1	4182
XP_020548991.1	1173789840	XP_020548991.1	4182
XP_020548992.1	1173789842	XP_020548992.1	4182
XP_020554598.1	1173777406	XP_020554598.1	4182
XP_020570922.1	1175834697	XP_020570922.1	78828
XP_020584449.1	1175861422	XP_020584449.1	78828
XP_020588992.1	1175830771	XP_020588992.1	78828
XP_020589850.1	1175872173	XP_020589850.1	78828
XP_020595172.1	1175832198	XP_020595172.1	78828
XP_020595201.1	1175832204	XP_020595201.1	78828
XP_020597649.1	1175888324	XP_020597649.1	78828
XP_020598869.1	1175890756	XP_020598869.1	78828
XP_020675409.1	1179582138	XP_020675409.1	906689
XP_020675531.1	1179580826	XP_020675531.1	906689
XP_020677364.1	1179509146	XP_020677364.1	906689
XP_020677366.1	1179509151	XP_020677366.1	906689
XP_020677377.1	1179509176	XP_020677377.1	906689
XP_020677391.1	1179509208	XP_020677391.1	906689
XP_020677393.1	1179509214	XP_020677393.1	906689
XP_020677841.1	1179510377	XP_020677841.1	906689
XP_020685543.1	1179529040	XP_020685543.1	906689
XP_020687996.1	1179533809	XP_020687996.1	906689
XP_020688777.1	1179535679	XP_020688777.1	906689
XP_020689365.2	1622018554	XP_020689365.2	906689
XP_020695418.1	1179548997	XP_020695418.1	906689
XP_020701576.1	1179563167	XP_020701576.1	906689
XP_020889144.1	1190971929	XP_020889144.1	81972
XP_020981115.1	1193777765	XP_020981115.1	130453
XP_021274470.1	1204885925	XP_021274470.1	108875
XP_021274537.1	1204886057	XP_021274537.1	108875
XP_021275065.1	1204887049	XP_021275065.1	108875
XP_021275067.1	1204887053	XP_021275067.1	108875
XP_021280374.1	1204879036	XP_021280374.1	108875
XP_021280942.1	1204897888	XP_021280942.1	108875
XP_021282804.1	1204879519	XP_021282804.1	108875
XP_021283160.1	1204901961	XP_021283160.1	108875
XP_021284704.1	1204904856	XP_021284704.1	108875
XP_021284705.1	1204904858	XP_021284704.1	108875
XP_021292397.1	1204919131	XP_021292397.1	108875
XP_021292985.1	1204920233	XP_021292985.1	108875
XP_021301174.1	1204884000	XP_021301174.1	108875
XP_021301175.1	1204884002	XP_021301175.1	108875
XP_021301181.1	1204884014	XP_021301181.1	108875
XP_021312775.1	1205945542	XP_021312775.1	4558
XP_021314361.1	1205950716	XP_021314361.1	4558
XP_021314552.1	1205951359	XP_021314552.1	4558
XP_021592725.1	1216301420	XP_021592725.1	3983
XP_021593604.1	1216303034	XP_021593604.1	3983
XP_021600313.1	1216315792	XP_021600313.1	3983
XP_021612011.1	1216256171	XP_021612011.1	3983
XP_021612048.1	1216232713	XP_021612048.1	3983
XP_021612299.1	1216256725	XP_021612299.1	3983
XP_021615564.1	1216262970	XP_021615564.1	3983
XP_021617385.1	1216266392	XP_021617385.1	3983
XP_021618169.1	1216267864	XP_021618169.1	3983
XP_021618697.1	1216268878	XP_021617385.1	3983
XP_021619010.1	1216269467	XP_021619010.1	3983
XP_021625784.1	1216282300	XP_021625784.1	3983
XP_021629846.1	1216289948	XP_021629846.1	3983
XP_021629927.1	1216236304	XP_021629927.1	3983
XP_021630615.1	1216236441	XP_021630615.1	3983
XP_021630829.1	1216291835	XP_021630829.1	3983
XP_021631998.1	1216294012	XP_021631998.1	3983
XP_021632249.1	1216294495	XP_021632249.1	3983
XP_021632536.1	1216295056	XP_021632536.1	3983
XP_021633642.1	1216297144	XP_021633642.1	3983
XP_021635818.1	1216993400	XP_021635818.1	3981
XP_021637855.1	1216997237	XP_021637855.1	3981
XP_021640002.1	1217001330	XP_021640002.1	3981
XP_021650427.1	1217021469	XP_021650427.1	3981
XP_021651369.1	1217023276	XP_021651369.1	3981
XP_021653799.1	1217028030	XP_021653799.1	3981
XP_021657933.1	1217036005	XP_021657933.1	3981
XP_021658997.1	1217038071	XP_021658997.1	3981
XP_021662552.1	1217044973	XP_021662552.1	3981
XP_021663290.1	1217046416	XP_021663290.1	3981
XP_021663291.1	1217046418	XP_021663291.1	3981
XP_021663449.1	1217046738	XP_021663449.1	3981
XP_021671411.1	1216950319	XP_021671411.1	3981
XP_021671412.1	1216950321	XP_021671412.1	3981
XP_021671413.1	1216950323	XP_021671412.1	3981
XP_021671415.1	1216950328	XP_021671415.1	3981
XP_021675760.1	1216958578	XP_021675760.1	3981
XP_021682904.1	1216972374	XP_021682904.1	3981
XP_021684458.1	1216975368	XP_021684458.1	3981
XP_021686175.1	1216978681	XP_021686175.1	3981
XP_021687535.1	1216981312	XP_021687535.1	3981
XP_021687733.1	1216981695	XP_021687733.1	3981
XP_021688196.1	1216982607	XP_021688196.1	3981
XP_021688359.1	1216982922	XP_021688359.1	3981
XP_021688449.1	1216983107	XP_021688449.1	3981
XP_021714615.1	1219102741	XP_021714615.1	63459
XP_021717927.1	1219040970	XP_021717927.1	63459
XP_021718283.1	1219110060	XP_021718283.1	63459
XP_021718499.1	1219110462	XP_021718499.1	63459
XP_021728470.1	1219041135	XP_021728470.1	63459
XP_021747943.1	1219168710	XP_021747943.1	63459
XP_021748197.1	1219169222	XP_021748197.1	63459
XP_021748457.1	1219169717	XP_021748457.1	63459
XP_021748862.1	1219170496	XP_021748862.1	63459
XP_021752435.1	1219177579	XP_021752435.1	63459
XP_021753217.1	1219055033	XP_021753217.1	63459
XP_021753343.1	1219055293	XP_021753343.1	63459
XP_021753830.1	1219056210	XP_021753830.1	63459
XP_021755615.1	1219042328	XP_021755615.1	63459
XP_021755650.1	1219042335	XP_021755650.1	63459
XP_021757633.1	1219063466	XP_021757633.1	63459
XP_021757841.1	1219042834	XP_021757841.1	63459
XP_021760343.1	1219068759	XP_021760343.1	63459
XP_021760344.1	1219068761	XP_021760344.1	63459
XP_021776510.1	1219046678	XP_021776510.1	63459
XP_021801475.1	1220099102	XP_021801475.1	42229
XP_021803134.1	1220102298	XP_021803134.1	42229
XP_021808014.1	1220044288	XP_021808014.1	42229
XP_021808075.1	1220044402	XP_021808075.1	42229
XP_021808262.1	1220044762	XP_021808262.1	42229
XP_021811148.1	1220050266	XP_021811148.1	42229
XP_021815583.1	1220058783	XP_021815583.1	42229
XP_021815584.1	1220058785	XP_021815584.1	42229
XP_021815585.1	1220058787	XP_021815585.1	42229
XP_021817332.1	1220062151	XP_021817332.1	42229
XP_021817333.1	1220062153	XP_021817333.1	42229
XP_021817335.1	1220062155	XP_021817335.1	42229
XP_021817336.1	1220062157	XP_021817336.1	42229
XP_021817337.1	1220062159	XP_021817337.1	42229
XP_021817338.1	1220062161	XP_021817338.1	42229
XP_021817339.1	1220062163	XP_021817339.1	42229
XP_021818669.1	1220064695	XP_021818669.1	42229
XP_021818670.1	1220064697	XP_021818670.1	42229
XP_021823305.1	1220073602	XP_021823305.1	42229
XP_021824044.1	1220075008	XP_021824044.1	42229
XP_021825943.1	1220078798	XP_021825943.1	42229
XP_021826732.1	1220080319	XP_021826732.1	42229
XP_021826878.1	1220080587	XP_021826878.1	42229
XP_021826890.1	1220080610	XP_021826890.1	42229
XP_021829522.1	1220085597	XP_021829522.1	42229
XP_021829523.1	1220085599	XP_021829523.1	42229
XP_021829868.1	1220086260	XP_021829868.1	42229
XP_021833066.1	1220092423	XP_021833066.1	42229
XP_021834102.1	1220094452	XP_021834102.1	42229
XP_021834103.1	1220094454	XP_021834103.1	42229
XP_021839484.1	1226851978	XP_021853724.1	3562
XP_021839736.1	1226784033	XP_021839736.1	3562
XP_021842820.1	1226787084	XP_021842820.1	3562
XP_021846688.1	1226794785	XP_021846688.1	3562
XP_021850962.1	1226779200	XP_021850962.1	3562
XP_021851288.1	1226803944	XP_021851288.1	3562
XP_021851290.1	1226803948	XP_021851290.1	3562
XP_021851293.1	1226803952	XP_021851293.1	3562
XP_021852290.1	1226805957	XP_021852290.1	3562
XP_021853201.1	1226779708	XP_021853201.1	3562
XP_021853662.1	1226808773	XP_021853662.1	3562
XP_021853724.1	1226808887	XP_021853724.1	3562
XP_021854548.1	1226810524	XP_021854548.1	3562
XP_021861819.1	1226825285	XP_021861819.1	3562
XP_021888881.1	1227905354	XP_021888881.1	3649
XP_021888888.1	1227905366	XP_021888888.1	3649
XP_021894852.1	1227918032	XP_021894852.1	3649
XP_021896916.1	1227922490	XP_021896916.1	3649
XP_021896917.1	1227922492	XP_021896917.1	3649
XP_021896984.1	1227922628	XP_021896984.1	3649
XP_021896985.1	1227922630	XP_021896985.1	3649
XP_021900789.1	1227929953	XP_021900789.1	3649
XP_021900833.1	1227930036	XP_021900833.1	3649
XP_021908582.1	1227945141	XP_021908582.1	3649
XP_021908832.1	1227945615	XP_021908832.1	3649
XP_021909125.1	1227946185	XP_021909125.1	3649
XP_021911536.1	1227894805	XP_021911536.1	3649
XP_021969657.1	1228821790	XP_021969657.1	4232
XP_021972741.1	1228829009	XP_021972741.1	4232
XP_021973676.1	1228831286	XP_021973676.1	4232
XP_021973677.1	1228831288	XP_021973677.1	4232
XP_021984660.1	1228856649	XP_021984660.1	4232
XP_021989026.1	1228867065	XP_021989026.1	4232
XP_021992404.1	1228874337	XP_021992404.1	4232
XP_021994688.1	1228880364	XP_021994688.1	4232
XP_021994994.1	1228881148	XP_021994994.1	4232
XP_022000845.1	1228895772	XP_022000845.1	4232
XP_022000849.1	1228895787	XP_022000849.1	4232
XP_022002714.1	1228900653	XP_022002714.1	4232
XP_022005420.1	1228906821	XP_022005420.1	4232
XP_022005421.1	1228906823	XP_022005421.1	4232
XP_022005422.1	1228906825	XP_022005422.1	4232
XP_022005423.1	1228906827	XP_022005423.1	4232
XP_022005424.1	1228906829	XP_022005424.1	4232
XP_022005425.1	1228906853	XP_022005425.1	4232
XP_022005426.1	1228906855	XP_022005426.1	4232
XP_022005427.1	1228906857	XP_022005427.1	4232
XP_022006711.1	1228909855	XP_022006711.1	4232
XP_022006713.1	1228909857	XP_022006713.1	4232
XP_022006714.1	1228909859	XP_022006714.1	4232
XP_022008651.1	1228914349	XP_022008651.1	4232
XP_022011687.1	1228922390	XP_022011687.1	4232
XP_022020628.1	1228942566	XP_022020628.1	4232
XP_022025130.1	1228952737	XP_022025130.1	4232
XP_022025292.1	1228953211	XP_022025292.1	4232
XP_022035740.1	1228803676	XP_022035740.1	4232
XP_022035741.1	1228803678	XP_022035741.1	4232
XP_022038601.1	1228811738	XP_022038601.1	4232
XP_022039666.1	1228814325	XP_022039666.1	4232
XP_022039676.1	1228814345	XP_022039676.1	4232
XP_022039677.1	1228814347	XP_022039677.1	4232
XP_022039679.1	1228814353	XP_022039679.1	4232
XP_022039680.1	1228814355	XP_022039679.1	4232
XP_022039681.1	1228814357	XP_022039681.1	4232
XP_022132959.1	1229760797	XP_022132959.1	3673
XP_022143084.1	1229750581	XP_022143084.1	3673
XP_022157627.1	1229756254	XP_022157627.1	3673
XP_022552060.1	1249727726	XP_022552060.1	3708
XP_022559098.1	1249783228	XP_013749593.1	3708
XP_022635914.1	1255116921	XP_014515686.1	3916
XP_022635931.1	1255116923	XP_014515686.1	3916
XP_022725843.1	1269951971	XP_022725843.1	66656
XP_022726547.1	1269953258	XP_022726547.1	66656
XP_022733338.1	1269873086	XP_022733338.1	66656
XP_022733923.1	1269967162	XP_022733923.1	66656
XP_022734355.1	1269873252	XP_022734355.1	66656
XP_022735204.1	1269969581	XP_022735204.1	66656
XP_022735759.1	1269873516	XP_022735759.1	66656
XP_022737159.1	1269973232	XP_022737159.1	66656
XP_022737821.1	1269974490	XP_022737821.1	66656
XP_022738090.1	1269974984	XP_022738090.1	66656
XP_022738441.1	1269863956	XP_022738441.1	66656
XP_022738554.1	1269863958	XP_022738554.1	66656
XP_022739571.1	1269977749	XP_022739571.1	66656
XP_022740300.1	1269979114	XP_022740300.1	66656
XP_022741260.1	1269980877	XP_022741260.1	66656
XP_022752954.1	1269864873	XP_022752954.1	66656
XP_022757519.1	1269893305	XP_022757519.1	66656
XP_022759824.1	1269897634	XP_022759824.1	66656
XP_022762350.1	1269902212	XP_022762350.1	66656
XP_022773420.1	1269868724	XP_022773420.1	66656
XP_022773430.1	1269868726	XP_022773430.1	66656
XP_022773878.1	1269923816	XP_022773878.1	66656
XP_022773980.1	1269924002	XP_022773980.1	66656
XP_022856674.1	1279035074	XP_022856674.1	158386
XP_022857409.1	1279036514	XP_022857409.1	158386
XP_022861206.1	1279097342	XP_022861206.1	158386
XP_022861223.1	1279097346	XP_022861223.1	158386
XP_022867883.1	1279017798	XP_022867883.1	158386
XP_022867884.1	1279017800	XP_022867884.1	158386
XP_022868311.1	1279099063	XP_022868311.1	158386
XP_022868325.1	1279099066	XP_022868325.1	158386
XP_022870692.1	1279023079	XP_022870692.1	158386
XP_022878222.1	1279108034	XP_022878222.1	158386
XP_022884523.1	1279045402	XP_022884523.1	158386
XP_022888533.1	1279042746	XP_022888533.1	158386
XP_022890343.1	1279056991	XP_022890343.1	158386
XP_022890344.1	1279056993	XP_022890344.1	158386
XP_022890345.1	1279056995	XP_022890345.1	158386
XP_022890351.1	1279057005	XP_022890351.1	158386
XP_022890352.1	1279057007	XP_022890352.1	158386
XP_022895845.1	1279067702	XP_022895845.1	158386
XP_022924261.1	1279828130	XP_022924261.1	3662
XP_022924262.1	1279828132	XP_022924261.1	3662
XP_022924263.1	1279828134	XP_022924263.1	3662
XP_022924811.1	1279829232	XP_022924811.1	3662
XP_022936608.1	1279768097	XP_022936608.1	3662
XP_022940881.1	1279754598	XP_022940881.1	3662
XP_022947541.1	1279755936	XP_022947541.1	3662
XP_022950028.1	1279756425	XP_022950028.1	3662
XP_022950861.1	1279795360	XP_022950861.1	3662
XP_022962318.1	1279752752	XP_022962318.1	3662
XP_022974623.1	1281064354	XP_022974623.1	3661
XP_022974643.1	1281064395	XP_022974643.1	3661
XP_022974660.1	1281064439	XP_022974660.1	3661
XP_022974925.1	1281065009	XP_022974925.1	3661
XP_022974926.1	1281065011	XP_022974925.1	3661
XP_022974927.1	1281065013	XP_022974927.1	3661
XP_022974940.1	1281065039	XP_022974940.1	3661
XP_022974942.1	1281065041	XP_022974942.1	3661
XP_022974954.1	1281065066	XP_022974954.1	3661
XP_022975648.1	1280984598	XP_022975648.1	3661
XP_022978487.1	1280989908	XP_022978487.1	3661
XP_022978488.1	1280989910	XP_022978487.1	3661
XP_022978490.1	1280989912	XP_022978487.1	3661
XP_022978491.1	1280989914	XP_022978487.1	3661
XP_022978492.1	1280989916	XP_022978487.1	3661
XP_022979636.1	1280992091	XP_022979636.1	3661
XP_022979637.1	1280992093	XP_022979637.1	3661
XP_022979638.1	1280992095	XP_022979638.1	3661
XP_023527084.1	1333106269	XP_023527084.1	3664
XP_023527085.1	1333106271	XP_023527084.1	3664
XP_023527086.1	1333106273	XP_023527086.1	3664
XP_023529187.1	1333110263	XP_023529187.1	3664
XP_023535015.1	1333121292	XP_023535015.1	3664
XP_023538925.1	1333128735	XP_023538925.1	3664
XP_023539566.1	1333129976	XP_023539566.1	3664
XP_023540105.1	1333130972	XP_023540105.1	3664
XP_023540395.1	1333131511	XP_023540395.1	3664
XP_023729717.1	1340427407	XP_023729717.1	4236
XP_023730555.1	1340498778	XP_023730555.1	4236
XP_023740338.1	1340519633	XP_023740338.1	4236
XP_023740690.1	1340520405	XP_023740690.1	4236
XP_023740747.1	1340520510	XP_023740747.1	4236
XP_023742554.1	1340524283	XP_023742554.1	4236
XP_023745978.1	1340437536	XP_023745978.1	4236
XP_023746016.1	1340437612	XP_023746016.1	4236
XP_023746395.1	1340438452	XP_023746395.1	4236
XP_023751922.1	1340443703	XP_023729717.1	4236
XP_023753547.1	1340447023	XP_023753547.1	4236
XP_023753548.1	1340447025	XP_023753548.1	4236
XP_023753549.1	1340447027	XP_023753549.1	4236
XP_023753550.1	1340447029	XP_023753550.1	4236
XP_023753551.1	1340447031	XP_023753551.1	4236
XP_023753552.1	1340447033	XP_023753552.1	4236
XP_023760886.1	1340467636	XP_023760886.1	4236
XP_023760887.1	1340467638	XP_023760887.1	4236
XP_023764656.1	1340475539	XP_023764656.1	4236
XP_023764658.1	1340475543	XP_023764658.1	4236
XP_023764660.1	1340475547	XP_023764660.1	4236
XP_023764661.1	1340475549	XP_023764661.1	4236
XP_023766485.1	1340479335	XP_023766485.1	4236
XP_023769289.1	1340485353	XP_023769289.1	4236
XP_023769449.1	1340485667	XP_023769449.1	4236
XP_023769451.1	1340485669	XP_023769451.1	4236
XP_023770174.1	1340487192	XP_023770174.1	4236
XP_023874385.1	1343985059	XP_023874385.1	58331
XP_023874822.1	1343985887	XP_023874822.1	58331
XP_023874831.1	1343985906	XP_023874831.1	58331
XP_023875154.1	1343986506	XP_023875154.1	58331
XP_023875925.1	1343987994	XP_023875925.1	58331
XP_023875936.1	1343988012	XP_023875936.1	58331
XP_023875937.1	1343988014	XP_023875937.1	58331
XP_023875938.1	1343988016	XP_023875938.1	58331
XP_023875939.1	1343988018	XP_023875939.1	58331
XP_023876142.1	1343978146	XP_023876142.1	58331
XP_023876189.1	1343978159	XP_023876189.1	58331
XP_023876282.1	1343978183	XP_023876282.1	58331
XP_023877803.1	1343991588	XP_023877803.1	58331
XP_023881569.1	1343998758	XP_023881569.1	58331
XP_023890913.1	1344016372	XP_023890913.1	58331
XP_023891359.1	1344017205	XP_023891359.1	58331
XP_023891627.1	1344017725	XP_023891627.1	58331
XP_023895378.1	1344024850	XP_023895378.1	58331
XP_023896383.1	1344026750	XP_023896383.1	58331
XP_023898879.1	1344031487	XP_023898879.1	58331
XP_023899281.1	1343982452	XP_023899281.1	58331
XP_023902337.1	1344044674	XP_023902337.1	58331
XP_023905005.1	1344049725	XP_023905005.1	58331
XP_023905553.1	1344036501	XP_023905553.1	58331
XP_023905554.1	1344036503	XP_023905554.1	58331
XP_023905565.1	1344036526	XP_023905565.1	58331
XP_023908555.1	1343965716	XP_023908555.1	58331
XP_023908674.1	1343965737	XP_023908674.1	58331
XP_023911321.1	1344055878	XP_023881569.1	58331
XP_023914549.1	1344061973	XP_023914549.1	58331
XP_023918472.1	1344069459	XP_023918472.1	58331
XP_023923918.1	1344079884	XP_023923918.1	58331
XP_023923919.1	1344079886	XP_023923919.1	58331
XP_023924982.1	1344081961	XP_023924982.1	58331
XP_023927464.1	1344086714	XP_023927464.1	58331
XP_023927676.1	1344087135	XP_023927676.1	58331
XP_023927766.1	1344087304	XP_023927766.1	58331
XP_023928252.1	1344088251	XP_023928252.1	58331
XP_024017027.1	1350194017	XP_024017027.1	981085
XP_024021993.1	1350186303	XP_024021993.1	981085
XP_024027539.1	1350289972	XP_024027539.1	981085
XP_024027545.1	1350290005	XP_024027545.1	981085
XP_024027546.1	1350290009	XP_024027546.1	981085
XP_024027547.1	1350290015	XP_024027547.1	981085
XP_024027551.1	1350290044	XP_024027551.1	981085
XP_024027576.1	1350290245	XP_024027576.1	981085
XP_024034938.1	1350325811	XP_024034938.1	85681
XP_024040592.1	1350302789	XP_024040592.1	85681
XP_024042093.1	1350279676	XP_024042093.1	85681
XP_024047834.1	1350232991	XP_024047834.1	85681
XP_024047885.1	1350233805	XP_006447926.1	85681
XP_024162030.1	1366019071	XP_024162030.1	74649
XP_024162032.1	1366019075	XP_024162032.1	74649
XP_024165573.1	1366026233	XP_024165573.1	74649
XP_024166213.1	1366027549	XP_024166213.1	74649
XP_024167972.1	1366031281	XP_024167972.1	74649
XP_024167973.1	1366031283	XP_024167972.1	74649
XP_024167974.1	1366031285	XP_024167972.1	74649
XP_024169343.1	1366034999	XP_024169343.1	74649
XP_024169625.1	1366035964	XP_024169625.1	74649
XP_024169626.1	1366035967	XP_024169626.1	74649
XP_024169627.1	1366035970	XP_024169627.1	74649
XP_024170932.1	1366040454	XP_024170932.1	74649
XP_024171191.1	1366041257	XP_024171191.1	74649
XP_024171487.1	1366042085	XP_024171487.1	74649
XP_024172945.1	1366045849	XP_024172945.1	74649
XP_024173657.1	1366048284	XP_024173657.1	74649
XP_024173660.1	1366048290	XP_024173660.1	74649
XP_024174915.1	1366052970	XP_024174915.1	74649
XP_024176111.1	1365949852	XP_024176111.1	74649
XP_024176214.1	1365950211	XP_024176214.1	74649
XP_024176267.1	1365933551	XP_024176267.1	74649
XP_024176309.1	1365950548	XP_024176309.1	74649
XP_024178357.1	1365934450	XP_024178357.1	74649
XP_024179480.1	1365959978	XP_024179480.1	74649
XP_024179482.1	1365959980	XP_024179482.1	74649
XP_024180701.1	1365962633	XP_024180701.1	74649
XP_024180924.1	1365963085	XP_024180924.1	74649
XP_024185263.1	1365972185	XP_024185263.1	74649
XP_024185274.1	1365972209	XP_024185274.1	74649
XP_024185954.1	1365973741	XP_024185954.1	74649
XP_024193847.1	1365990642	XP_024193847.1	74649
XP_024194841.1	1365992583	XP_024194841.1	74649
XP_024196295.1	1365995419	XP_024196295.1	74649
XP_024199767.1	1366003397	XP_024199767.1	74649
XP_024312011.1	1371043270	XP_010228991.1	15368
XP_024454940.1	1375854357	XP_024454940.1	3694
XP_024455100.1	1375854832	XP_024455100.1	3694
XP_024456385.1	1375858518	XP_024456385.1	3694
XP_024461436.1	1375873037	XP_024461436.1	3694
XP_024639733.1	1379638514	XP_024639733.1	3880
XP_024924024.1	1389550168	XP_024924024.1	326968
XP_024935212.1	1389626190	XP_024935212.1	326968
XP_024935213.1	1389626193	XP_024935212.1	326968
XP_024935215.1	1389626196	XP_024935215.1	326968
XP_024950405.1	1389560948	XP_024950405.1	2711
XP_024956115.1	1389647164	XP_024956115.1	2711
XP_024971324.1	1389813271	XP_024971324.1	59895
XP_024971708.1	1389813998	XP_024971708.1	59895
XP_024979006.1	1389747745	XP_024979006.1	59895
