ALTERNATIVEACC	GI	PRIMARYACC	TAXID
TXG64258.1	1725318264	TXG64258.1	1000413
TXG64260.1	1725318266	TXG64260.1	1000413
TXG64261.1	1725318267	TXG64261.1	1000413
TXG64263.1	1725318269	TXG64263.1	1000413
TXG64264.1	1725318270	TXG64264.1	1000413
TXG64266.1	1725318272	TXG64266.1	1000413
TXG64268.1	1725318274	TXG64268.1	1000413
TXK44109.1	1725743036	WP_148034908.1	2600577
TXL89413.1	1726345898	WP_147875257.1	2517818
TXS05075.1	1727022482	WP_147971671.1	2478958
TXS10176.1	1727027926	WP_147962137.1	1828244
TXS21499.1	1727039515	WP_147980536.1	1827978
TXS25070.1	1727043230	WP_124279531.1	1828321
TXS28064.1	1727046210	WP_147984193.1	1828321
TXS31986.1	1727050176	WP_148001123.1	2479007
TXS48403.1	1727067199	WP_147995660.1	1828179
TXS57418.1	1727076422	WP_147988635.1	1828156
TXS63417.1	1727082822	WP_148013189.1	1827853
TXS75530.1	1727095133	WP_148835960.1	2478959
TYB56643.1	1729750505	WP_148440641.1	2604466
TYG36224.1	1730681312	PPD78050.1	34276
TYG36225.1	1730681313	TYG36225.1	34276
TYG39569.1	1730684658	TYG39569.1	34276
TYG74622.1	1730719721	TYG74622.1	34276
TYG85326.1	1730730429	XP_016675061.1	34276
TYH22824.1	1730767936	TYH22824.1	34276
TYH33262.1	1730778463	PPD78050.1	34277
TYH33263.1	1730778464	TYH33263.1	34277
TYH37228.1	1730782430	TYG39569.1	34277
TYH78035.1	1730823250	TYH78035.1	34277
TYH90433.1	1730835673	TYH90433.1	34277
TYH94191.1	1730839432	TYH94191.1	34277
TYI33801.1	1730879053	TYI33801.1	34277
TYI45579.1	1730890836	TYI45579.1	34275
TYI45580.1	1730890837	TYI45580.1	34275
TYI49286.1	1730894544	TYI49286.1	34275
TYI49287.1	1730894545	TYI49287.1	34275
TYI88162.1	1730933495	TYI88162.1	34275
TYI99840.1	1730945177	TYI99840.1	34275
TYI99841.1	1730945178	TYI99841.1	34275
TYJ03379.1	1730948716	TYJ03379.1	34275
TYJ40610.1	1730985964	TYJ40610.1	34275
TYK06763.1	1731018958	TYK06763.1	1194695
TYK06764.1	1731018959	XP_016901676.1	1194695
TYK06765.1	1731018960	TYK06765.1	1194695
TYK06766.1	1731018961	XP_008454968.1	1194695
TYK06767.1	1731018962	XP_008454970.1	1194695
TYK13931.1	1731026127	XP_008456146.1	1194695
TYL55245.1	1731779179	WP_148845216.1	2604945
TYP04650.1	1732299494	WP_003972830.1	1902
TYP12278.1	1732307173	WP_003972830.1	100226
TYP23550.1	1732318597	WP_003972830.1	1902
TYP26797.1	1732322103	WP_003972830.1	1902
TYP30053.1	1732325136	WP_003972830.1	1902
TYP45715.1	1732340924	WP_003972830.1	1902
TYP47314.1	1732342551	WP_003972830.1	1902
TYR63363.1	1732796609	WP_148903038.1	66428
VDC73917.1	1516515221	AID60126.1	3711
VDC73918.1	1516515222	VDC73918.1	3711
VDC73919.1	1516515223	VDC73919.1	3711
VDC82459.1	1516523764	VDC82459.1	3711
VDC94588.1	1516551755	XP_013627027.1	3712
VDC96042.1	1516531063	VDC96042.1	3711
VDD00139.1	1516554715	CDY65497.1	3712
VDD00141.1	1516554716	VDD00141.1	3712
VDD00143.1	1516554717	VDD00143.1	3712
VDD04670.1	1516536414	VDD04670.1	3711
VDD04672.1	1516536415	VDD04672.1	3711
VDD04674.1	1516536416	VDD04674.1	3711
VDD06997.1	1516537577	VDD06997.1	3711
VDD35692.1	1516577300	XP_013599004.1	3712
VDD48065.1	1516589675	XP_013603320.1	3712
VDD48066.1	1516589676	XP_013735232.1	3712
VDD48067.1	1516589677	XP_013638666.1	3712
VDD56489.1	1516598100	VDD56489.1	3712
VEI90309.1	1540226366	WP_013155404.1	2014
VVA18222.1	1743578517	VVA18222.1	3755
VVA18224.1	1743578519	VVA18224.1	3755
VVA18225.1	1743578520	VVA18225.1	3755
VVA18226.1	1743578521	VVA18226.1	3755
VVA18228.1	1743578523	VVA18228.1	3755
VVA18229.1	1743578524	VVA18229.1	3755
VVA18230.1	1743578525	VVA18230.1	3755
VVA18231.1	1743578526	VVA18231.1	3755
VVA18232.1	1743578527	VVA18232.1	3755
VVB10420.1	1723469682	VVB10420.1	586526
VVB10422.1	1723469684	VVB10422.1	586526
VVB10423.1	1723469685	VVB10423.1	586526
VVC25663.1	1743611023	VVC25663.1	506608
VVC25664.1	1743611024	VVC25664.1	506608
WP_003945704.1	490043342	WP_003945704.1	1833
WP_003947979.1	490045617	WP_003947979.1	1883
WP_003955207.1	490052881	WP_003955207.1	1901
WP_003962229.1	490059965	WP_003962229.1	1901
WP_003965454.1	490063230	WP_003965454.1	1883
WP_003972830.1	490070655	WP_003972830.1	1883
WP_003993825.1	490091896	WP_003993825.1	1938
WP_005244398.1	491386517	WP_005244398.1	1827
WP_005310295.1	491452512	WP_005310295.1	38300
WP_005441244.1	491583676	WP_005441244.1	40988
WP_005449603.1	491592038	WP_005449603.1	40988
WP_005481995.1	491624455	WP_005481995.1	42235
WP_006128476.1	493087240	WP_006128476.1	1883
WP_006128830.1	493087892	WP_006128830.1	67294
WP_006239158.1	493281396	WP_006239158.1	75294
WP_007267242.1	494477765	WP_007267242.1	253839
WP_007502767.1	494767359	WP_007502767.1	1073330
WP_007827340.1	495102517	WP_007827340.1	355249
WP_008405698.1	495681119	WP_008405698.1	1883
WP_008748073.1	496023566	WP_008748073.1	465543
WP_009065032.1	496355856	WP_009065032.1	2593676
WP_009191290.1	496482720	WP_009191290.1	645465
WP_009716900.1	497402702	WP_009716900.1	998084
WP_010059313.1	497745129	WP_010059313.1	1908
WP_010268499.1	497954343	WP_010268499.1	2593676
WP_010315737.1	498001581	WP_010315737.1	60894
WP_010637809.1	498323653	WP_010637809.1	1883
WP_011113124.1	499425660	WP_011113124.1	1928
WP_012378508.1	501346873	WP_012378508.1	1911
WP_012894605.1	502658453	WP_012894605.1	2001
WP_013155404.1	502920428	WP_013155404.1	2013
WP_013286314.1	503051338	WP_013286314.1	1873
WP_013476804.1	503242143	WP_013476804.1	648999
WP_014045774.1	503811780	WP_014045774.1	2593676
WP_014146162.1	503912168	WP_014146162.1	29303
WP_014153288.1	503919294	WP_014153288.1	1883
WP_014157103.1	503923109	WP_014157103.1	1883
WP_014395940.1	504208838	WP_014395940.1	184914
WP_014442329.1	504255227	WP_014442329.1	1866
WP_014675723.1	504488621	WP_014675723.1	1912
WP_015351745.1	505164643	WP_015351745.1	83455
WP_015576564.1	505389462	WP_015576564.1	1883
WP_015579286.1	505392184	WP_015579286.1	2593676
WP_015657019.1	505470238	WP_015657019.1	348043
WP_015888674.1	506368955	WP_015888674.1	37919
WP_016431935.1	512491696	WP_016431935.1	1078086
WP_016576796.1	514438137	WP_016576796.1	68570
WP_016883929.1	515394612	WP_016883929.1	186196
WP_016906866.1	515469539	WP_016906866.1	1565415
WP_017537581.1	516107001	WP_017537581.1	141692
WP_017555776.1	516125196	WP_017555776.1	280240
WP_017572203.1	516141623	WP_017572203.1	124252
WP_017578927.1	516148347	WP_017578927.1	239974
WP_017591636.1	516170123	WP_017591636.1	1246458
WP_017627643.1	516223680	WP_017627643.1	280239
WP_018105462.1	516796190	WP_018105462.1	2593676
WP_018157613.1	516903524	WP_018157613.1	63959
WP_018468086.1	517279268	WP_018468086.1	2593676
WP_018514370.1	517338878	WP_018514370.1	1156841
WP_018520513.1	517345021	WP_018520513.1	1305827
WP_018535600.1	517360108	WP_018535600.1	1156844
WP_018541788.1	517366627	WP_018541788.1	1155718
WP_018564370.1	517390783	WP_018564370.1	1157638
WP_018640023.1	517469321	WP_018640023.1	222534
WP_018658354.1	517487777	WP_018658354.1	1120938
WP_018733693.1	517563485	WP_018733693.1	351187
WP_018738906.1	517568698	WP_018738906.1	351187
WP_018834689.1	517664481	WP_018834689.1	1169157
WP_018842115.1	517671907	WP_018842115.1	1169160
WP_018847858.1	517677650	WP_018847858.1	1169154
WP_018851694.1	517681486	WP_018851694.1	1169161
WP_018894383.1	517724175	WP_018894383.1	1169159
WP_018956826.1	517786618	WP_018956826.1	1169156
WP_019355396.1	518185188	WP_019355396.1	1883
WP_019523387.1	518353180	WP_019523387.1	1157639
WP_019545900.1	518375693	WP_019545900.1	47758
WP_019548314.1	518378107	WP_019548314.1	47758
WP_019607684.1	518437477	WP_019607684.1	1169153
WP_019711035.1	518540828	WP_019711035.1	1038928
WP_020018093.1	518862203	WP_020018093.1	88382
WP_020118886.1	518963011	WP_020118886.1	58343
WP_020416281.1	521085376	WP_020416281.1	385957
WP_020870387.1	526994476	WP_020870387.1	1226757
WP_020942933.1	529245564	WP_020942933.1	42684
WP_020968563.1	532492801	WP_020968563.1	1827
WP_023419523.1	557417433	WP_023419523.1	1223307
WP_023422827.1	557420744	WP_023422827.1	1218177
WP_023537860.1	558882854	WP_023537860.1	193462
WP_024494031.1	639152139	WP_024494031.1	1379686
WP_024761999.1	639918082	WP_024761999.1	1905
WP_024875147.1	640355846	WP_024875147.1	1137271
WP_024884645.1	640380128	WP_024884645.1	1136432
WP_025272250.1	644028858	WP_025272250.1	526067
WP_025359877.1	644692133	WP_025359877.1	43357
WP_026114609.1	648422858	WP_026114609.1	61305
WP_026119426.1	648427675	WP_026119426.1	239984
WP_026215190.1	648523439	WP_026215190.1	404386
WP_026241944.1	648550193	WP_026241944.1	1156841
WP_026249212.1	648557461	WP_026249212.1	1155714
WP_026249973.1	648558222	WP_026249973.1	1157635
WP_026271812.1	648580061	WP_026271812.1	351187
WP_026420524.1	651288619	WP_026420524.1	65497
WP_027760964.1	654245361	WP_027760964.1	1288079
WP_027764821.1	654249286	WP_027764821.1	1305837
WP_028418142.1	654968401	WP_028418142.1	1157636
WP_028430350.1	654980825	WP_028430350.1	1289387
WP_028649686.1	655238390	WP_028649686.1	1137268
WP_028798106.1	655394794	WP_028798106.1	1951
WP_028808966.1	655410163	WP_028808966.1	1172180
WP_028937728.1	655590587	WP_028937728.1	103441
WP_028961586.1	655861287	WP_028961586.1	1449077
WP_029184299.1	656237203	WP_029184299.1	42234
WP_029254559.1	656323462	WP_029254559.1	1833
WP_029384642.1	657298682	WP_029384642.1	1437453
WP_029393448.1	657315844	WP_029393448.1	1073567
WP_029537605.1	657820933	WP_029537605.1	1833
WP_029722039.1	658527593	WP_029722039.1	28042
WP_030083810.1	662132192	WP_030083810.1	66872
WP_030114924.1	662171952	WP_030114924.1	1883
WP_030124708.1	662753249	WP_030124708.1	1464011
WP_030182964.1	663142335	WP_030182964.1	1927
WP_030184491.1	663143914	WP_030184491.1	1463919
WP_030187470.1	663147322	WP_030187470.1	67351
WP_030205439.1	663166460	WP_030205439.1	29306
WP_030212426.1	663173762	WP_030212426.1	1463926
WP_030252655.1	663215817	WP_030252655.1	66377
WP_030257505.1	663220698	WP_030257505.1	1883
WP_030281038.1	663255227	WP_030281038.1	1463838
WP_030284932.1	663265490	WP_030284932.1	1463838
WP_030287518.1	663271502	WP_030287518.1	66875
WP_030293166.1	663287072	WP_030293166.1	2593676
WP_030300659.1	663299890	WP_030300659.1	1463874
WP_030313607.1	663313491	WP_030313607.1	1463836
WP_030314928.1	663315044	WP_030314928.1	68199
WP_030330690.1	663331168	WP_030330690.1	1463829
WP_030339703.1	663340572	WP_030339703.1	1883
WP_030350702.1	663351929	WP_030350702.1	452529
WP_030375387.1	663379061	WP_030375387.1	1927
WP_030386022.1	663390052	WP_030386022.1	1463896
WP_030393438.1	663397658	WP_030393438.1	67352
WP_030406479.1	663411022	WP_030406479.1	1463873
WP_030416344.1	663421151	WP_030416344.1	1463883
WP_030455863.1	663672005	WP_030455863.1	28444
WP_030464557.1	663680993	WP_030464557.1	1463822
WP_030504667.1	663728335	WP_030504667.1	47872
WP_030524067.1	663748232	WP_030524067.1	426716
WP_030534662.1	663760549	WP_030534662.1	1833
WP_030544377.1	663978022	WP_030544377.1	1888
WP_030550244.1	663988517	WP_030550244.1	2062
WP_030553180.1	663993480	WP_030553180.1	2062
WP_030555208.1	663997129	WP_030555208.1	1905
WP_030559254.1	664006570	WP_030559254.1	67275
WP_030562341.1	664012908	WP_030562341.1	66883
WP_030570478.1	664026128	WP_030570478.1	67275
WP_030585020.1	664045577	WP_030585020.1	1908
WP_030592458.1	664053126	WP_030592458.1	1883
WP_030599594.1	664060639	WP_030599594.1	1883
WP_030625410.1	664087258	WP_030625410.1	1888
WP_030637208.1	664099390	WP_030637208.1	1927
WP_030637754.1	664099944	WP_030637754.1	52258
WP_030645857.1	664108370	WP_030645857.1	1883
WP_030651740.1	664114300	WP_030651740.1	1883
WP_030652093.1	664114657	WP_030652093.1	1927
WP_030689118.1	664154116	WP_030689118.1	1908
WP_030696244.1	664161737	WP_030696244.1	1886
WP_030701534.1	664167263	WP_030701534.1	2593676
WP_030709981.1	664175987	WP_030709981.1	1883
WP_030719984.1	664186045	WP_030719984.1	1463895
WP_030724566.1	664190805	WP_030724566.1	1883
WP_030730506.1	664196811	WP_030730506.1	1463845
WP_030740385.1	664206973	WP_030740385.1	1911
WP_030752414.1	664219380	WP_030752414.1	1463858
WP_030760473.1	664227810	WP_030760473.1	2593676
WP_030767834.1	664235374	WP_030767834.1	1463842
WP_030768106.1	664235650	WP_030768106.1	1883
WP_030778152.1	664246451	2IYA_A	1883
WP_030783499.1	664251999	WP_030783499.1	1463921
WP_030787893.1	664256424	WP_030787893.1	1463921
WP_030802552.1	664272340	WP_030802552.1	1463844
WP_030804216.1	664274014	WP_030804216.1	1883
WP_030813161.1	664283049	WP_030813161.1	1463900
WP_030824477.1	664295015	WP_030824477.1	2593676
WP_030828367.1	664298928	WP_030828367.1	1883
WP_030832381.1	664302981	WP_030832381.1	1912
WP_030838314.1	664309194	WP_030838314.1	1912
WP_030847861.1	664319109	WP_030847861.1	1463851
WP_030864259.1	664336055	WP_030864259.1	1883
WP_030879590.1	664351937	WP_030879590.1	1463832
WP_030887828.1	664360321	WP_030887828.1	67373
WP_030889235.1	664361747	WP_030889235.1	1463892
WP_030892408.1	664365006	WP_030892408.1	1463892
WP_030893793.1	664366658	WP_030893793.1	1463854
WP_030903075.1	664376225	WP_030903075.1	1961
WP_030904776.1	664378109	WP_030904776.1	1463857
WP_030911377.1	664384739	WP_030911377.1	2002
WP_030919875.1	664393458	WP_030919875.1	1463905
WP_030953454.1	664428923	WP_030953454.1	1855351
WP_030966328.1	664444013	WP_030966328.1	1463904
WP_030977602.1	664455906	WP_030977602.1	1488357
WP_030984863.1	664463635	WP_030984863.1	1463935
WP_030986266.1	664465047	WP_030986266.1	1463888
WP_030993912.1	664473025	WP_030993912.1	2593676
WP_030995854.1	664475177	WP_030995854.1	1463864
WP_030996933.1	664476276	WP_030996933.1	1463864
WP_031008613.1	664488475	WP_031008613.1	1883
WP_031020403.1	664501658	WP_031020403.1	2593676
WP_031021273.1	664502541	WP_031021273.1	2593676
WP_031026448.1	664508377	WP_031026448.1	1463867
WP_031035241.1	664518577	WP_031035241.1	1463868
WP_031046411.1	664530019	WP_031046411.1	1883
WP_031073511.1	664558711	WP_031073511.1	1463934
WP_031075269.1	664560486	WP_031075269.1	1463881
WP_031082598.1	664568098	WP_031082598.1	1463925
WP_031093103.1	664579073	WP_031093103.1	2593676
WP_031095441.1	664581425	WP_031095441.1	2593676
WP_031106174.1	664593617	WP_031106174.1	1463884
WP_031127144.1	665524589	WP_031127144.1	1463916
WP_031133902.1	665537671	WP_031133902.1	1883
WP_031134187.1	665538157	WP_031134187.1	1883
WP_031146400.1	665560046	WP_031146400.1	67385
WP_031151317.1	665568699	WP_031151317.1	285574
WP_031155836.1	665577226	WP_031155836.1	67385
WP_031160635.1	665586282	WP_031160635.1	2001
WP_031172082.1	665605994	WP_031172082.1	68194
WP_031181686.1	665640612	WP_031181686.1	73044
WP_031191004.1	665670445	WP_031191004.1	1883
WP_031224577.1	665857370	WP_031224577.1	285450
WP_031332903.1	665966942	WP_031332903.1	192944
WP_031486857.1	671497837	WP_031486857.1	66874
WP_031520913.1	671537196	WP_031520913.1	1463856
WP_032753963.1	695840661	WP_032753963.1	67269
WP_032768358.1	695855344	WP_032768358.1	1506995
WP_032773559.1	695860653	WP_032773559.1	1911
WP_032775232.1	695862394	WP_032775232.1	1888
WP_032786957.1	695874566	WP_032786957.1	1525753
WP_032790022.1	695888933	WP_032790022.1	1055352
WP_032790995.1	695889906	WP_032790995.1	1055352
WP_033034236.1	696495984	WP_033034236.1	1927
WP_033210305.1	702583544	WP_033210305.1	1883
WP_033217791.1	702601839	WP_033217791.1	1961
WP_033223278.1	702614768	WP_033223278.1	2065
WP_033238650.1	702681408	WP_033238650.1	1886
WP_033242421.1	702699158	WP_033242421.1	37328
WP_033249135.1	702729618	WP_033249135.1	1883
WP_033256850.1	702756593	WP_033256850.1	2065
WP_033259610.1	702767568	WP_033259610.1	2066
WP_033273967.1	702818262	WP_033273967.1	304899
WP_033300186.1	702896013	WP_033300186.1	66869
WP_033304673.1	702904745	WP_033304673.1	66869
WP_033306752.1	702910386	WP_033306752.1	68219
WP_033322620.1	703001250	WP_033322620.1	66378
WP_033343832.1	703077057	WP_033343832.1	33876
WP_033350135.1	703110946	WP_033350135.1	1894
WP_033437275.1	703484650	WP_033437275.1	1463825
WP_033527583.1	716915135	WP_033527583.1	33898
WP_033947598.1	730243888	WP_033947598.1	1571532
WP_035275462.1	737292330	WP_035275462.1	65496
WP_035853321.1	737886813	WP_035853321.1	80871
WP_035861972.1	737895521	WP_035861972.1	81942
WP_037230577.1	739369559	WP_037230577.1	44752
WP_037308838.1	739448857	WP_037308838.1	1852
WP_037634496.1	739782436	WP_037634496.1	68223
WP_037642329.1	739790269	WP_037642329.1	66897
WP_037650044.1	739798014	WP_037650044.1	67298
WP_037654753.1	739802800	WP_037654753.1	67255
WP_037656968.1	739805024	WP_037656968.1	47760
WP_037671638.1	739820061	WP_037671638.1	1911
WP_037675873.1	739824399	WP_037675873.1	1908
WP_037687865.1	739836890	WP_037687865.1	1914
WP_037700340.1	739849526	WP_037700340.1	1930
WP_037700741.1	739849927	WP_037700741.1	67315
WP_037710056.1	739859268	WP_037710056.1	1911
WP_037720195.1	739869471	WP_037720195.1	68239
WP_037724492.1	739873817	WP_037724492.1	1930
WP_037737840.1	739887208	WP_037737840.1	1136433
WP_037738202.1	739887571	WP_037738202.1	1288081
WP_037741058.1	739890433	WP_037741058.1	418855
WP_037741387.1	739890764	WP_037741387.1	2593676
WP_037762796.1	739912404	WP_037762796.1	579932
WP_037795649.1	739945364	WP_037795649.1	1288080
WP_037799168.1	739948883	WP_037799168.1	1463865
WP_037812774.1	739962499	WP_037812774.1	1463880
WP_037825504.1	739975331	WP_037825504.1	2593676
WP_037826232.1	739976059	WP_037826232.1	1476877
WP_037832610.1	739982491	WP_037832610.1	1463890
WP_037842539.1	739992590	WP_037842539.1	1463876
WP_037855610.1	740005803	WP_037855610.1	1463898
WP_037858417.1	740008622	WP_037858417.1	1463855
WP_037858626.1	740008832	WP_037858626.1	1463901
WP_037885260.1	740035607	WP_037885260.1	1463917
WP_037886080.1	740036427	WP_037886080.1	1938
WP_037889382.1	740039729	WP_037889382.1	1470557
WP_037901759.1	740052127	WP_037901759.1	1883
WP_037915397.1	740065871	WP_037915397.1	1460244
WP_037921817.1	740072297	WP_037921817.1	284042
WP_037925911.1	740076398	WP_037925911.1	55952
WP_037960532.1	740111598	WP_037960532.1	1158056
WP_039233592.1	746173717	WP_039233592.1	1221996
WP_039631785.1	746605674	WP_039631785.1	1262452
WP_039633324.1	746607214	WP_039633324.1	1262452
WP_039830831.1	748289173	WP_039830831.1	67581
WP_039952925.1	748694804	WP_039952925.1	262776
WP_039973391.1	748715271	WP_039973391.1	1827
WP_039988930.1	748730812	WP_039988930.1	68204
WP_040025757.1	748774163	WP_040025757.1	1576605
WP_040036936.1	748788564	WP_040036936.1	590062
WP_040246518.1	749645619	WP_040246518.1	1888
WP_040276470.1	749678346	WP_040276470.1	183763
WP_040749456.1	750467583	WP_040749456.1	37333
WP_040831795.1	750549926	WP_040831795.1	282685
WP_040898485.1	750616617	WP_040898485.1	114687
WP_040905893.1	750624026	WP_040905893.1	35619
WP_041323026.1	752674317	WP_041323026.1	1852
WP_041663413.1	753967564	WP_041663413.1	54571
WP_041668992.1	753982293	WP_041668992.1	1930
WP_041811913.1	754197696	WP_041811913.1	132919
WP_041841340.1	754238855	WP_041841340.1	196914
WP_041996408.1	754606622	WP_041996408.1	352211
WP_042147881.1	754784086	WP_042147881.1	1546107
WP_042164207.1	754800922	WP_042164207.1	1547867
WP_042452641.1	755101781	WP_042452641.1	1833
WP_042498189.1	755148205	WP_042498189.1	1911
WP_042821848.1	757566045	WP_042821848.1	285562
WP_042920301.1	757689947	WP_042920301.1	1827
WP_043237172.1	759516732	WP_043237172.1	68280
WP_043237430.1	759516993	WP_043237430.1	68280
WP_043250620.1	759530545	WP_043250620.1	1960
WP_043265821.1	759546000	WP_043265821.1	1553907
WP_043266770.1	759546949	WP_043266770.1	1553907
WP_043324067.1	759605864	WP_043324067.1	2617518
WP_043378501.1	759660890	WP_043378501.1	1915400
WP_043392923.1	759675636	WP_043392923.1	1609288
WP_043450174.1	759739459	WP_043450174.1	40318
WP_043468416.1	759757900	WP_043468416.1	1444769
WP_043484675.1	759775149	WP_043484675.1	47716
WP_043521705.1	759825825	WP_043521705.1	1869
WP_043536775.1	759841457	WP_043536775.1	40989
WP_043780940.1	760098696	WP_043780940.1	745408
WP_043787110.1	760104906	WP_043787110.1	37919
WP_043913634.1	763029484	WP_043913634.1	2064
WP_043974997.1	763094406	WP_043974997.1	68202
WP_044368156.1	764443797	WP_044368156.1	68242
WP_044379657.1	764470227	WP_044379657.1	68570
WP_044385111.1	764481190	WP_044385111.1	68192
WP_044573377.1	765007212	WP_044573377.1	576784
WP_044574935.1	765008778	WP_044574935.1	576784
WP_045322395.1	772774521	WP_045322395.1	2593676
WP_045559941.1	780332805	WP_045559941.1	1265492
WP_045693559.1	783195714	WP_045693559.1	359131
WP_045747286.1	786070269	WP_045747286.1	113571
WP_045865722.1	797204744	WP_045865722.1	1286822
WP_045938094.1	799293828	WP_045938094.1	1609133
WP_045948391.1	799337344	WP_045948391.1	68223
WP_046084992.1	803625479	WP_046084992.1	1507734
WP_046086532.1	803629674	WP_046086532.1	1507734
WP_046378007.1	814566762	WP_046378007.1	1833
WP_046425609.1	815690917	WP_046425609.1	1428626
WP_046504757.1	817132262	WP_046504757.1	1417980
WP_046705563.1	818925596	WP_046705563.1	146819
WP_046715524.1	819035099	WP_046715524.1	33
WP_046725031.1	820152030	WP_046725031.1	408015
WP_046779477.1	820828398	WP_046779477.1	1648182
WP_046908367.1	822055033	WP_046908367.1	68268
WP_046918050.1	822064889	WP_046918050.1	1883
WP_046926281.1	822202302	WP_046926281.1	47763
WP_047138506.1	825318133	WP_047138506.1	1638939
WP_047179441.1	827017076	WP_047179441.1	1573406
WP_047181116.1	827018751	WP_047181116.1	1573406
WP_047224804.1	827465039	WP_047224804.1	1562887
WP_047465394.1	835342899	WP_047465394.1	412968
WP_047869936.1	837752195	WP_047869936.1	1661388
WP_047889112.1	837889370	WP_047889112.1	1661385
WP_047894031.1	837902550	WP_047894031.1	1661387
WP_048455529.1	860532912	WP_048455529.1	1662446
WP_048480460.1	860607401	WP_048480460.1	66430
WP_048573254.1	873278386	WP_048573254.1	1437453
WP_048582570.1	873309220	WP_048582570.1	1938
WP_049564363.1	898235356	WP_049564363.1	1580530
WP_050357219.1	913054851	WP_050357219.1	1883
WP_050359302.1	913057174	WP_050359302.1	146819
WP_050375500.1	913097827	WP_050375500.1	42234
WP_050514716.1	914086086	WP_050514716.1	1927
WP_050655464.1	914664710	WP_050655464.1	1617904
WP_050810165.1	915470632	WP_050810165.1	1969
WP_051055216.1	916320170	WP_051055216.1	37919
WP_051270251.1	916663160	WP_051270251.1	1288083
WP_051422100.1	916815044	WP_051422100.1	1883
WP_051573173.1	916966461	WP_051573173.1	1158056
WP_051673701.1	917066989	WP_051673701.1	1487711
WP_051696662.1	917089950	WP_051696662.1	1463897
WP_051715159.1	917108447	WP_051715159.1	1463910
WP_051805343.1	917198631	WP_051805343.1	1463843
WP_051811554.1	917204842	WP_051811554.1	1883
WP_051825974.1	917219262	WP_051825974.1	1935
WP_051858455.1	917251743	WP_051858455.1	1968
WP_052183669.1	917614579	WP_052183669.1	1172181
WP_052413889.1	918359730	WP_052413889.1	1907
WP_052424761.1	918372486	WP_052424761.1	285535
WP_052847376.1	919522449	WP_052847376.1	500153
WP_052859320.1	919542081	WP_052859320.1	58344
WP_052868552.1	919562687	WP_052868552.1	66373
WP_053138975.1	921193496	WP_053138975.1	1889
WP_053143184.1	921197824	WP_053143184.1	1889
WP_053177170.1	921232285	WP_053177170.1	1961
WP_053192738.1	921248728	WP_053192738.1	67356
WP_053562692.1	924911068	WP_053562692.1	1649184
WP_053607165.1	926268980	WP_053607165.1	1415545
WP_053612476.1	926274923	WP_053612476.1	1519481
WP_053624838.1	926287951	WP_053624838.1	1519477
WP_053626046.1	926289330	WP_053626046.1	2593676
WP_053631000.1	926294819	WP_053631000.1	2593676
WP_053635113.1	926299419	WP_053635113.1	1415560
WP_053647097.1	926311930	WP_053647097.1	2593676
WP_053648398.1	926313231	WP_053648398.1	1415562
WP_053655833.1	926321483	WP_053655833.1	1415544
WP_053665507.1	926331300	WP_053665507.1	1519498
WP_053684798.1	926353159	WP_053684798.1	1415551
WP_053685607.1	926354237	WP_053685607.1	1519483
WP_053694564.1	926364477	WP_053694564.1	1415555
WP_053698957.1	926369130	WP_053698957.1	1519475
WP_053704605.1	926375106	WP_053704605.1	1415554
WP_053706264.1	926377090	WP_053706264.1	1415556
WP_053708632.1	926379719	WP_053708632.1	1519493
WP_053713458.1	926384810	WP_053713458.1	1519479
WP_053720046.1	926391654	WP_053720046.1	1415542
WP_053754230.1	926427171	WP_053754230.1	1415546
WP_053758501.1	926431737	WP_053758501.1	1519489
WP_053788336.1	927088576	WP_053788336.1	2593676
WP_053847534.1	927895273	WP_053847534.1	1709476
WP_053913888.1	928876542	WP_053913888.1	552354
WP_053921769.1	928890744	WP_053921769.1	66876
WP_054102387.1	929913862	WP_054102387.1	1982762
WP_054219987.1	930472467	WP_054219987.1	1592327
WP_054226736.1	930479537	WP_054226736.1	1592328
WP_054234114.1	930487306	WP_054234114.1	1592326
WP_054243310.1	930529183	WP_054243310.1	1592329
WP_055468875.1	943639998	WP_055468875.1	1550033
WP_055481177.1	943653394	WP_055481177.1	718014
WP_055497196.1	943670370	WP_055497196.1	1888
WP_055521663.1	943882376	WP_055521663.1	249581
WP_055528134.1	943889863	WP_055528134.1	132473
WP_055542234.1	943905421	WP_055542234.1	42238
WP_055550000.1	943914599	WP_055550000.1	1967
WP_055554727.1	943919326	WP_055554727.1	1967
WP_055557770.1	943922643	WP_055557770.1	1621260
WP_055559672.1	943925156	WP_055559672.1	164114
WP_055564301.1	943930826	WP_055564301.1	545121
WP_055566267.1	943932838	WP_055566267.1	545121
WP_055572395.1	943964646	WP_055572395.1	67344
WP_055593070.1	944000573	WP_055593070.1	35620
WP_055601305.1	944009638	WP_055601305.1	193461
WP_055606728.1	944015805	WP_055606728.1	67345
WP_055624065.1	944036072	WP_055624065.1	1577588
WP_055626430.1	944038508	WP_055626430.1	35620
WP_055645289.1	944152990	WP_055645289.1	54571
WP_055689277.1	944396267	WP_055689277.1	67345
WP_055700079.1	944469660	WP_055700079.1	545123
WP_055700959.1	944470540	WP_055700959.1	545123
WP_055708433.1	944485289	WP_055708433.1	164348
WP_055713040.1	944490528	WP_055713040.1	68276
WP_055720313.1	944498859	WP_055720313.1	164115
WP_056706122.1	948047072	WP_056706122.1	2593676
