ALTERNATIVEACC	GI	PRIMARYACC	TAXID
TYH99359.1	1730844604	TYH99359.1	34277
TYI19391.1	1730864640	PPS19806.1	34277
TYI28424.1	1730873675	TYI28424.1	34277
TYI49159.1	1730894417	TYI49159.1	34275
TYI50811.1	1730896069	TYI50811.1	34275
TYI51893.1	1730897151	TYI51893.1	34275
TYI51895.1	1730897153	TYI51895.1	34275
TYI54201.1	1730899460	TYI54201.1	34275
TYI82732.1	1730928064	XP_012446985.1	34275
TYI89241.1	1730934575	TYI89241.1	34275
TYI89242.1	1730934576	TYI89242.1	34275
TYI89249.1	1730934583	PPD96331.1	34275
TYI89252.1	1730934586	TYI89252.1	34275
TYI89253.1	1730934587	TYI89253.1	34275
TYI91868.1	1730937203	TYI91868.1	34275
TYI91869.1	1730937204	TYI91869.1	34275
TYI91870.1	1730937205	TYI91870.1	34275
TYI91871.1	1730937206	TYI91871.1	34275
TYI91872.1	1730937207	TYI91872.1	34275
TYI91873.1	1730937208	TYI91873.1	34275
TYI91874.1	1730937209	TYI91874.1	34275
TYI91875.1	1730937210	TYI91875.1	34275
TYI91876.1	1730937211	TYI91876.1	34275
TYJ03263.1	1730948600	XP_016716276.1	34275
TYJ04825.1	1730950162	TYJ04825.1	34275
TYJ05906.1	1730951243	TYJ05906.1	34275
TYJ05907.1	1730951244	XP_016741691.1	34275
TYJ08218.1	1730953556	TYJ08218.1	34275
TYJ26917.1	1730972268	TYJ26917.1	34275
TYJ35477.1	1730980830	TYJ35477.1	34275
TYJ44968.1	1730990719	TYJ44968.1	34275
TYJ44969.1	1730990720	TYJ44969.1	34275
TYJ44970.1	1730990721	TYJ44970.1	34275
TYJ44971.1	1730990722	TYJ44971.1	34275
TYK17661.1	1731029857	XP_008437921.1	1194695
TYK31313.1	1731043509	XP_008466222.1	1194695
VAH83952.1	1572645098	VAH83952.1	4567
VAH92745.1	1572653884	VAH92745.1	4567
VAI45181.1	1572706279	VAI45181.1	4567
VAI49669.1	1572710765	VAI49669.1	4567
VAI49670.1	1572710766	VAI49670.1	4567
VAI49674.1	1572710770	VAI49674.1	4567
VAI56782.1	1572717870	VAI56782.1	4567
VAI61130.1	1572722213	VAI61130.1	4567
VAI61132.1	1572722215	VAI61132.1	4567
VDC58138.1	1516499439	XP_009111416.1	3711
VDC63480.1	1516504781	XP_013660069.1	3711
VDC63481.1	1516504782	VDC63481.1	3711
VDC66619.1	1516507921	VDC66619.1	3711
VDC66620.1	1516507922	XP_013642569.1	3711
VDC66621.1	1516507923	VDC66621.1	3711
VDC67704.1	1516509006	VDC67704.1	3711
VDC76029.1	1516517333	RID79714.1	3711
VDC76030.1	1516517334	RID79713.1	3711
VDC79257.1	1516520562	RID68956.1	3711
VDC81140.1	1516522445	VDC81140.1	3711
VDC85529.1	1516526500	VDC85529.1	3711
VDC86376.1	1516526929	CDY53452.1	3711
VDC87365.1	1516547634	VDC87365.1	3712
VDC89634.1	1516528563	XP_009128501.1	3711
VDC89642.1	1516528567	XP_009128506.1	3711
VDC95425.1	1516530750	RID52735.1	3711
VDC97068.1	1516553180	VDC97068.1	3712
VDD12787.1	1516560650	VDD12787.1	3712
VDD13296.1	1516540086	VDD13296.1	3711
VDD16621.1	1516541706	VDD16621.1	3711
VDD19568.1	1516563442	XP_013620486.1	3712
VDD20667.1	1516563994	XP_013616022.1	3712
VDD23940.1	1516566500	VDD23940.1	3712
VDD23942.1	1516566502	VDD23942.1	3712
VDD27695.1	1516569302	VDD27695.1	3712
VDD50868.1	1516592478	XP_013603101.1	3712
VDD50869.1	1516592479	VDD50869.1	3712
VDD58340.1	1516599951	VDD58340.1	3712
VDD58341.1	1516599952	XP_013601766.1	3712
VVA17309.1	1743579502	VVA17309.1	3755
VVA23739.1	1743573155	BBG97629.1	3755
VVA23740.1	1743573156	VVA23740.1	3755
VVA27708.1	1743569030	VVA27708.1	3755
VVA29696.1	1743566962	VVA29696.1	3755
VVA30853.1	1743565818	VVA30853.1	3755
VVA30854.1	1743565819	VVA30854.1	3755
VVA30855.1	1743565820	VVA30855.1	3755
VVA30856.1	1743565821	VVA30856.1	3755
VVA30858.1	1743565823	VVA30858.1	3755
VVA30859.1	1743565824	VVA30859.1	3755
VVA30860.1	1743565825	VVA30860.1	3755
VVA30861.1	1743565826	VVA30861.1	3755
VVA30862.1	1743565827	VVA30862.1	3755
VVA30863.1	1743565828	VVA30863.1	3755
VVA34436.1	1743562075	VVA34436.1	3755
VVA34437.1	1743562076	VVA34437.1	3755
VVA35699.1	1743560724	VVA41615.1	3755
VVA35877.1	1743560578	BBH03455.1	3755
VVA36581.1	1743559803	VVA36581.1	3755
VVA36582.1	1743559804	VVA36582.1	3755
VVA39829.1	1743556167	VVA40472.1	3755
VVA40472.1	1743555379	VVA40472.1	3755
VVA41615.1	1743553834	VVA41615.1	3755
VVA89659.1	1723490018	VVA89659.1	586526
VVA99507.1	1723486174	VVA99507.1	586526
VVB06869.1	1723472288	VVB06869.1	586526
VVB09129.1	1723474547	VVB09129.1	586526
VVB09939.1	1723469201	VVB09939.1	586526
VVB09940.1	1723469202	VVB09940.1	586526
VVB14872.1	1723465152	VVB14872.1	586526
VVB16605.1	1723466885	VVB16605.1	586526
XP_002262743.1	225467440	XP_002262743.1	29760
XP_002262883.1	225433618	XP_002262883.1	29760
XP_002263301.1	225433624	XP_002263301.1	29760
XP_002263422.1	225433612	XP_002263422.1	29760
XP_002263498.1	225433614	XP_002263498.1	29760
XP_002263700.1	225433620	XP_002263700.1	29760
XP_002263975.1	225433626	XP_002263975.1	29760
XP_002263989.1	225465732	XP_002263989.1	29760
XP_002266628.3	1105488528	XP_002266628.3	29760
XP_002266919.1	225463299	XP_002266919.1	29760
XP_002266967.1	225463301	XP_002266967.1	29760
XP_002267330.2	359478015	XP_002267330.2	29760
XP_002267526.1	225463309	XP_002267526.1	29760
XP_002267573.1	225470650	XP_002267573.1	29760
XP_002268162.1	225468662	XP_002268162.1	29760
XP_002268560.2	1104660614	XP_002268560.2	29760
XP_002268637.1	225468660	XP_002268637.1	29760
XP_002271587.3	1104553991	XP_002271587.3	29760
XP_002272345.1	225460460	XP_002272345.1	29760
XP_002273653.1	225453446	XP_002273653.1	29760
XP_002276546.1	225464646	XP_002276546.1	29760
XP_002276715.1	225464653	XP_002276715.1	29760
XP_002276804.1	225451709	XP_002276804.1	29760
XP_002276981.1	225464661	XP_002276981.1	29760
XP_002279299.1	225451707	XP_002279299.1	29760
XP_002280923.1	225454475	XP_002280923.1	29760
XP_002281117.3	1104668326	XP_002281117.3	29760
XP_002281128.1	225457255	XP_002281128.1	29760
XP_002301402.2	566158450	XP_002301402.2	3694
XP_002301753.1	224065280	XP_002301753.1	3694
XP_002302305.1	224066971	XP_002302305.1	3694
XP_002303638.2	566162532	XP_002303638.2	3694
XP_002306303.3	1375858516	XP_002306303.3	3694
XP_002308970.2	1375865072	XP_002308970.2	3694
XP_002310553.1	224096155	XP_002310553.1	3694
XP_002320189.1	224127890	XP_002320189.1	3694
XP_002320190.1	224127894	XP_002320190.1	3694
XP_002321086.3	1375902450	XP_002321086.3	3694
XP_002322699.2	1375909506	XP_002322699.2	3694
XP_002438232.1	242095484	XP_002438232.1	4558
XP_002452527.1	242062476	XP_002452527.1	4558
XP_002452530.1	242062482	XP_002452530.1	4558
XP_002453431.1	242064284	XP_002453431.1	4558
XP_002455167.1	242052043	XP_002455167.1	4558
XP_002513010.1	255543895	XP_002513010.1	3988
XP_002513938.1	255545756	XP_002513938.1	3988
XP_002514679.1	255547243	XP_002514679.1	3988
XP_002514682.1	255547249	XP_002514682.1	3988
XP_002516389.1	255550680	XP_002516389.1	3988
XP_002525853.1	255569778	XP_002525853.1	3988
XP_002529831.1	255577918	XP_002529831.1	3988
XP_002532877.2	1000940004	XP_002532877.2	3988
XP_002866339.1	297796909	XP_002866339.1	81972
XP_002870876.1	297805984	XP_002870876.1	81972
XP_002870878.1	297805988	XP_002870878.1	81972
XP_002872912.1	297810057	XP_002872912.1	81972
XP_002873808.1	297811849	XP_002873808.1	81972
XP_002877506.1	297819246	XP_002877506.1	81972
XP_002877507.1	297819248	XP_002877507.1	81972
XP_002877508.1	297819250	XP_002877508.1	81972
XP_002880490.2	1190979655	XP_002880490.2	81972
XP_002880491.1	297825217	XP_002880491.1	81972
XP_003519003.1	356500366	XP_003519003.1	3847
XP_003526577.2	955323722	XP_003526577.2	3847
XP_003531212.1	356525195	XP_003531212.1	3847
XP_003535222.1	356533338	XP_003535222.1	3847
XP_003542333.1	356547881	XP_003542333.1	3847
XP_003544213.2	571510929	XP_003544213.2	3847
XP_003544799.1	356552898	XP_003544799.1	3847
XP_003544800.1	356552900	XP_003544800.1	3847
XP_003544801.1	356552902	XP_003544801.1	3847
XP_003546715.1	356556813	XP_003546715.1	3847
XP_003552552.1	356568708	XP_003552552.1	3847
XP_003553781.1	356571228	XP_003553781.1	3847
XP_003556840.1	356577454	XP_003556840.1	3847
XP_003570607.1	357138042	XP_003570607.1	15368
XP_003570610.1	357138048	XP_003570610.1	15368
XP_003571042.4	1371074525	XP_003571042.4	15368
XP_003601328.1	357462093	XP_003601328.1	3880
XP_003601705.1	357462847	XP_003601705.1	3880
XP_003601706.1	357462849	XP_003601706.1	3880
XP_003601707.1	357462851	XP_003601707.1	3880
XP_003608449.2	1379633380	XP_003608449.2	3880
XP_003615138.1	357489701	XP_003615138.1	3880
XP_003626556.1	357512535	XP_003626556.1	3880
XP_003629628.1	357518679	XP_003629628.1	3880
XP_003632054.3	1105488563	XP_003632054.3	29760
XP_003634091.1	359490451	XP_003634091.1	29760
XP_003634093.1	359490455	XP_003634093.1	29760
XP_004133820.1	449432064	XP_004133820.1	3659
XP_004133821.1	449432066	XP_004133821.1	3659
XP_004136284.1	449437008	XP_004136284.1	3659
XP_004143462.1	449451425	XP_004143462.1	3659
XP_004234916.1	460378310	XP_004234916.1	4081
XP_004235064.1	460378615	XP_004235064.1	4081
XP_004235065.1	460378617	XP_004235065.1	4081
XP_004237925.1	460384451	XP_004237925.1	4081
XP_004237926.1	460384453	XP_004237926.1	4081
XP_004237927.1	460384455	XP_004237927.1	4081
XP_004237928.1	460384457	XP_004237928.1	4081
XP_004237929.1	460384459	XP_004237929.1	4081
XP_004247895.1	460404854	XP_004247895.1	4081
XP_004248451.1	460405978	XP_004248451.1	4081
XP_004252531.1	460414343	XP_004252531.1	4081
XP_004252532.1	460414345	XP_004252532.1	4081
XP_004252533.1	460414347	XP_004252533.1	4081
XP_004252978.1	460415261	XP_004252978.1	4081
XP_004297003.2	764573152	XP_004297003.2	101020
XP_004297014.1	470121941	XP_004297014.1	101020
XP_004297810.1	470123599	XP_004297810.1	101020
XP_004298222.1	470124441	XP_004298222.1	101020
XP_004298223.1	470124443	XP_004298223.1	101020
XP_004298887.1	470125801	XP_004298887.1	101020
XP_004299645.1	470127373	XP_004299645.1	101020
XP_004299646.1	470127375	XP_004299646.1	101020
XP_004299647.1	470127377	XP_004299647.1	101020
XP_004299648.1	470127379	XP_004299648.1	101020
XP_004300654.1	470129498	XP_004300654.1	101020
XP_004304452.1	470137396	XP_004304452.1	101020
XP_004306692.1	470141962	XP_004306692.1	101020
XP_004308317.1	470145380	XP_004308317.1	101020
XP_004308659.1	470146083	XP_004308659.1	101020
XP_004497577.1	502122097	XP_004497577.1	3827
XP_004502000.1	502134100	XP_004502000.1	3827
XP_004502001.1	502134103	XP_004502001.1	3827
XP_004502258.1	502135217	XP_004502258.1	3827
XP_004504379.1	502140928	XP_004504379.1	3827
XP_004516402.1	502179296	XP_004516402.1	3827
XP_004953966.1	514718337	XP_004953966.1	4555
XP_004953967.1	514718341	XP_004953967.1	4555
XP_004965213.1	514763199	XP_004965213.1	4555
XP_004978365.1	514807016	XP_004978365.1	4555
XP_006279520.1	565430024	XP_006279520.1	81985
XP_006280452.1	565432894	XP_006280452.1	81985
XP_006287588.2	1338579038	XP_006287588.2	81985
XP_006290216.1	565464434	XP_006290216.1	81985
XP_006291120.1	565466480	XP_006291120.1	81985
XP_006291127.1	565466494	XP_006291127.1	81985
XP_006291138.1	565466516	XP_006291138.1	81985
XP_006292340.1	565469074	XP_006292340.1	81985
XP_006295970.1	565476659	XP_006295970.1	81985
XP_006296304.2	1338558022	XP_006296304.2	81985
XP_006297598.1	565479916	XP_006297598.1	81985
XP_006349903.1	565366450	XP_006349903.1	4113
XP_006351221.1	565369193	XP_006351221.1	4113
XP_006355167.1	565377390	XP_006355167.1	4113
XP_006358760.1	565385823	XP_006358760.1	4113
XP_006360268.1	565389029	XP_006360268.1	4113
XP_006361439.1	565391457	XP_006361439.1	4113
XP_006363269.1	565395279	XP_006363269.1	4113
XP_006363270.1	565395281	XP_006363270.1	4113
XP_006366313.1	565401657	XP_006366313.1	4113
XP_006366314.1	565401659	XP_006366314.1	4113
XP_006366316.1	565401663	XP_006366316.1	4113
XP_006366324.1	565401679	XP_006366324.1	4113
XP_006366559.1	565402169	XP_006366559.1	4113
XP_006367533.1	565404193	XP_006367533.1	4113
XP_006367932.1	565405052	XP_006367932.1	4113
XP_006368000.1	565405205	XP_006368000.1	4113
XP_006388791.2	1375911525	XP_006388791.2	3694
XP_006396305.2	1350290209	XP_006396305.2	72664
XP_006400242.1	567174803	XP_006400242.1	72664
XP_006400944.1	567177181	XP_006400944.1	72664
XP_006404801.1	567191010	XP_006404801.1	72664
XP_006404806.1	567191026	XP_006404806.1	72664
XP_006404807.1	567191029	XP_006404807.1	72664
XP_006417027.2	1350317294	XP_006417027.2	72664
XP_006418419.1	567156652	XP_006418419.1	72664
XP_006418870.1	567158914	XP_006418870.1	72664
XP_006418873.1	567158925	XP_006418873.1	72664
XP_006418874.2	1350303504	XP_006418874.2	72664
XP_006421040.1	567856714	XP_006421040.1	85681
XP_006428661.1	567872143	XP_006428661.1	85681
XP_006428662.1	567872145	XP_006428662.1	85681
XP_006428663.1	567872147	XP_006428663.1	85681
XP_006431283.1	567877387	XP_006431283.1	85681
XP_006433961.1	567882805	XP_006433961.1	85681
XP_006433963.2	1350302794	XP_006433963.2	85681
XP_006438793.1	567892545	NP_001306993.1	85681
XP_006440713.1	567896450	XP_006440713.1	85681
XP_006440714.1	567896452	XP_006440714.1	85681
XP_006440715.1	567896454	XP_006440715.1	85681
XP_006444877.1	567904778	XP_006444877.1	85681
XP_006444878.1	567904780	XP_006444878.1	85681
XP_006466729.1	568824690	XP_006466729.1	2711
XP_006477639.1	568847637	XP_006477639.1	2711
XP_006477640.1	568847639	XP_006477640.1	2711
XP_006477641.1	568847641	XP_006477641.1	2711
XP_006480472.1	568853676	XP_006480472.1	2711
XP_006480474.1	568853680	XP_006428662.1	2711
XP_006480475.3	1389638391	XP_006480475.3	2711
XP_006491242.1	568876347	XP_006491242.1	2711
XP_006491243.1	568876349	XP_006491243.1	2711
XP_006492998.1	568880152	XP_006492998.1	2711
XP_006649062.1	573922962	XP_006649062.1	4533
XP_006852717.1	586754064	XP_006852717.1	13333
XP_006853218.1	586755956	XP_006853218.1	13333
XP_006853259.1	586756081	XP_006853259.1	13333
XP_006853264.2	769801707	XP_006853264.2	13333
XP_007034186.2	1063487445	XP_007034186.2	3641
XP_007034188.2	1063487454	XP_017975373.1	3641
XP_007034189.2	1063487457	XP_017975373.1	3641
XP_007037524.1	590668548	XP_007037524.1	3641
XP_007037530.2	1063476100	XP_007037530.2	3641
XP_007047907.2	1063458276	XP_007047907.2	3641
XP_007047910.1	590707100	XP_007047910.1	3641
XP_007051600.2	1063464767	XP_007051600.2	3641
XP_007141191.1	593488647	XP_007141191.1	3885
XP_007141198.1	593488661	XP_007141198.1	3885
XP_007141200.1	593488665	XP_007141200.1	3885
XP_007141201.1	593488667	XP_007141201.1	3885
XP_007144397.1	593687475	XP_007144397.1	3885
XP_007146160.1	593691181	XP_007146160.1	3885
XP_007146161.1	593691183	XP_007146161.1	3885
XP_007147290.1	593693538	XP_007147290.1	3885
XP_007163802.1	593801530	XP_007163802.1	3885
XP_007199429.1	595791361	XP_007199429.1	3760
XP_007206586.1	595833009	XP_007206586.1	3760
XP_007207189.1	595836103	XP_007207189.1	3760
XP_007207648.1	595838429	XP_007207648.1	3760
XP_007208223.1	595841512	XP_007208223.1	3760
XP_007208773.1	595844634	XP_007208773.1	3760
XP_007210088.2	1162559493	XP_007210088.2	3760
XP_007216366.1	595950637	XP_007216366.1	3760
XP_007216885.1	595960399	XP_007216885.1	3760
XP_007219620.1	596035015	XP_007219620.1	3760
XP_007221237.1	596077333	XP_007221237.1	3760
XP_007221281.1	596085389	XP_007221281.1	3760
XP_007221288.1	596085520	XP_007221288.1	3760
XP_007221319.1	596085817	XP_007221319.1	3760
XP_007222427.1	596140914	XP_007222427.1	3760
XP_007222658.1	596146366	XP_007222658.1	3760
XP_007222664.1	596146653	XP_007222664.1	3760
XP_007222804.1	596155722	XP_007222804.1	3760
XP_007224069.1	596221220	XP_007224069.1	3760
XP_007224375.1	596235130	XP_007224375.1	3760
XP_007225655.1	596286673	XP_007225655.1	3760
XP_007227225.1	596296760	XP_007227225.1	3760
XP_007227474.1	596298330	XP_007227474.1	3760
XP_008219313.1	645224867	XP_008219313.1	102107
XP_008219314.2	1027094574	XP_008219314.2	102107
XP_008219316.1	645224874	XP_008219316.1	102107
XP_008219317.1	645224877	XP_008219317.1	102107
XP_008219318.1	645224879	XP_008219318.1	102107
XP_008219319.1	645224881	XP_008219319.1	102107
XP_008219322.1	645224884	XP_008219322.1	102107
XP_008219456.1	645225164	XP_008219456.1	102107
XP_008219457.1	645225167	XP_008219457.1	102107
XP_008219458.2	1027091715	XP_008219458.2	102107
XP_008219459.1	645225171	XP_008219459.1	102107
XP_008221698.1	645229945	XP_008221698.1	102107
XP_008222735.1	645232156	XP_008222735.1	102107
XP_008222736.1	645232159	XP_008222736.1	102107
XP_008230871.1	645249722	XP_008230871.1	102107
XP_008230872.1	645249724	XP_008230872.1	102107
XP_008233208.1	645254806	XP_008233208.1	102107
XP_008233421.1	645255267	XP_008233421.1	102107
XP_008234156.1	645219130	XP_008234156.1	102107
XP_008234165.1	645219133	XP_008234165.1	102107
XP_008234175.1	645219135	XP_008234175.1	102107
XP_008234196.1	645219140	XP_008234196.1	102107
XP_008237171.1	645263298	XP_008237171.1	102107
XP_008243982.1	645277889	XP_008243982.1	102107
XP_008348089.2	1632213179	XP_008348089.2	3750
XP_008348418.1	658026000	XP_008348418.1	3750
XP_008350138.1	657943009	XP_008350138.1	3750
XP_008359346.2	1632206823	XP_008359346.2	3750
XP_008365421.2	1632213177	XP_008365421.2	3750
XP_008376064.2	1632203996	XP_008376064.2	3750
XP_008380454.1	657977105	XP_008380454.1	3750
XP_008380456.1	657977109	XP_008380456.1	3750
XP_008380634.1	657977442	XP_008380634.1	3750
XP_008386104.1	657987877	XP_008386104.1	3750
XP_008386105.1	657987879	XP_008386105.1	3750
XP_008386170.2	1632228693	XP_008386170.2	3750
XP_008392435.2	1632245562	XP_008392435.2	3750
XP_008437917.1	659075011	XP_008437917.1	3656
XP_008437921.1	659075019	XP_008437921.1	3656
XP_008466222.1	659132484	XP_008466222.1	3656
XP_008649287.1	670416755	XP_008649287.1	4577
XP_008679293.1	670398508	XP_008679293.1	4577
XP_008679295.1	670398512	XP_008679295.1	4577
XP_008776267.1	672194338	XP_008776267.1	42345
XP_008776769.1	672196306	XP_008776769.1	42345
XP_008799459.1	672159400	XP_008799459.1	42345
XP_008799460.1	672159402	XP_008799460.1	42345
XP_008806065.1	672171968	XP_008806065.1	42345
XP_008811180.1	672181896	XP_008811180.1	42345
XP_009111416.1	685352074	XP_009111416.1	3711
XP_009114698.1	685360391	XP_009114698.1	3711
XP_009117288.1	685366473	XP_009117288.1	3711
XP_009117289.1	685366475	XP_009117289.1	3711
XP_009119690.1	685372144	XP_009119690.1	3711
XP_009120469.1	685374476	XP_009120469.1	3711
XP_009126157.1	685270270	XP_009126157.1	3711
XP_009126158.1	685270272	XP_009126158.1	3711
XP_009126689.1	685271296	XP_009126689.1	3711
XP_009128501.1	685275044	XP_009128501.1	3711
XP_009128506.1	685275054	XP_009128506.1	3711
XP_009134508.1	685287152	XP_009134508.1	3711
XP_009149968.1	685319454	XP_009149968.1	3711
XP_009149969.1	685319456	XP_009149969.1	3711
XP_009149970.1	685319459	XP_009149970.1	3711
XP_009150439.1	685262394	XP_009150439.1	3711
XP_009150723.1	685321518	XP_009150723.1	3711
XP_009150724.1	685321521	XP_009150723.1	3711
XP_009150725.1	685321523	XP_009150723.1	3711
XP_009334337.1	694411994	XP_009334337.1	225117
XP_009334338.1	694411996	XP_009334337.1	225117
XP_009337747.1	694419590	XP_009337747.1	225117
XP_009341754.1	694428361	XP_009341754.1	225117
XP_009341756.1	694428366	XP_009341756.1	225117
XP_009341757.1	694428369	XP_009341757.1	225117
XP_009348490.1	694443878	XP_009348490.1	225117
XP_009350467.1	694449820	XP_009350467.1	225117
XP_009352389.1	694322544	XP_009352389.1	225117
XP_009352454.1	694322691	XP_009352454.1	225117
XP_009360530.1	694361816	XP_009360530.1	225117
XP_009364608.1	694376206	XP_009364608.1	225117
XP_009365862.1	694379335	XP_009365862.1	225117
XP_009365864.1	694379340	XP_009365864.1	225117
XP_009365943.1	694379518	XP_009365943.1	225117
XP_009365945.1	694379523	XP_009365945.1	225117
XP_009370709.2	1079232979	XP_009370709.2	225117
XP_009373576.2	1079236311	XP_009373576.2	225117
XP_009373577.2	1079236315	XP_018506754.1	225117
XP_009377276.2	1079240676	XP_009377277.2	225117
XP_009377277.2	1079240674	XP_009377277.2	225117
XP_009390686.1	695008206	XP_009390686.1	214687
XP_009413574.1	695051120	XP_009413574.1	214687
XP_009590778.1	697163914	XP_009590778.1	4098
XP_009593727.1	697169663	XP_009593727.1	4098
XP_009601422.1	697184805	XP_009601422.1	4098
XP_009609108.1	697110482	XP_009609108.1	4098
XP_009612652.2	1083883271	XP_009612652.2	4098
XP_009612691.1	697117504	NP_001312766.1	4098
XP_009612740.1	697095720	XP_009612740.1	4098
XP_009616666.1	697125290	XP_009616666.1	4098
XP_009616889.1	697125731	XP_009616889.1	4098
XP_009622554.1	697136938	XP_009622554.1	4098
XP_009623864.1	697139547	NP_001312868.1	4098
XP_009628747.1	697149101	XP_009628747.1	4098
XP_009629528.1	697098987	XP_009629528.1	4098
XP_009763810.1	698442945	XP_009763810.1	4096
XP_009775011.1	698571928	XP_009775011.1	4096
XP_009775754.1	698574784	XP_009775754.1	4096
XP_009778637.1	698585400	XP_009778637.1	4096
XP_009778638.1	698585404	XP_009778637.1	4096
XP_009785688.1	698425692	XP_009785688.1	4096
XP_009787090.1	698480058	XP_009787090.1	4096
XP_009788732.1	698427751	XP_009788732.1	4096
XP_009790237.1	698487107	XP_009790237.1	4096
XP_009791953.1	698491027	XP_009791953.1	4096
XP_009793442.1	698494498	XP_009793442.1	4096
XP_009796872.1	698502443	XP_009796872.1	4096
XP_010023603.1	702440709	XP_010023603.1	71139
XP_010023605.1	702440716	XP_010023605.1	71139
XP_010023606.1	702440721	XP_010023606.1	71139
XP_010023609.1	702440734	XP_010023609.1	71139
XP_010025429.2	1091497969	XP_010025429.2	71139
XP_010025430.1	702450072	XP_010025430.1	71139
XP_010025432.1	702450077	XP_010025432.1	71139
XP_010025434.1	702450087	XP_010025434.1	71139
XP_010026718.1	702455350	XP_010026718.1	71139
XP_010026719.1	702455355	XP_010026719.1	71139
XP_010030030.1	702468596	XP_010030030.1	71139
XP_010037222.1	702496357	XP_010037222.1	71139
XP_010037223.1	702496362	XP_010037222.1	71139
XP_010039070.2	1091518628	XP_010039070.2	71139
XP_010039072.1	702503502	XP_010039072.1	71139
XP_010039073.2	1091518631	XP_010039073.2	71139
XP_010039943.1	702507331	XP_010039943.1	71139
XP_010039944.1	702507334	XP_010039944.1	71139
XP_010039945.1	702507339	XP_010039945.1	71139
XP_010052789.1	702321367	XP_010052789.1	71139
XP_010053796.1	702327420	XP_010053796.1	71139
XP_010053797.1	702327425	XP_010053797.1	71139
XP_010053798.1	702327431	XP_010053798.1	71139
XP_010054859.1	702332869	XP_010054859.1	71139
XP_010095793.1	703096260	XP_010095793.1	981085
XP_010097012.1	703100792	XP_010097012.1	981085
XP_010098615.1	703106902	XP_010098615.1	981085
XP_010098617.2	1350257180	XP_010098617.2	981085
XP_010099247.1	703109274	XP_010099247.1	981085
XP_010099953.1	703111828	XP_010099953.1	981085
XP_010243149.1	720084242	XP_010243149.1	4432
XP_010244851.1	720089696	XP_010244851.1	4432
XP_010244852.1	720089699	XP_010244851.1	4432
XP_010244853.1	720089703	XP_010244851.1	4432
XP_010244854.1	720089706	XP_010244851.1	4432
XP_010245583.1	720091968	XP_010245583.1	4432
XP_010246531.1	720094966	XP_010246531.1	4432
XP_010246537.1	720094992	XP_010246537.1	4432
XP_010246963.1	720096370	XP_010246963.1	4432
XP_010246964.1	720096374	XP_010246964.1	4432
XP_010258947.1	719966436	XP_010258947.1	4432
XP_010261400.1	720017227	XP_010261400.1	4432
XP_010265663.2	1102772329	XP_010265663.2	4432
XP_010266460.1	720033533	XP_010266460.1	4432
XP_010320181.1	723694372	XP_010320181.1	4081
XP_010414446.1	727417610	XP_010414446.1	90675
XP_010417075.2	1109151594	XP_010417075.2	90675
XP_010420413.1	727488754	XP_010420413.1	90675
XP_010426106.1	727500122	XP_010426106.1	90675
XP_010426107.1	727500124	XP_010426107.1	90675
XP_010426111.1	727500132	XP_010426111.1	90675
XP_010426113.1	727500136	XP_010426113.1	90675
XP_010426114.1	727500139	XP_010426114.1	90675
XP_010426115.1	727500141	XP_010426115.1	90675
XP_010426367.1	727500688	XP_010426367.1	90675
XP_010427832.1	727419667	XP_010427832.1	90675
XP_010440903.1	727532471	XP_010440903.1	90675
XP_010440904.1	727532474	XP_010440904.1	90675
XP_010443720.2	1109036070	XP_010443720.2	90675
XP_010446201.1	727546045	XP_010446201.1	90675
XP_010448031.1	727550842	XP_010448031.1	90675
XP_010450965.1	727557665	XP_010450965.1	90675
XP_010453885.1	727563178	XP_010453885.1	90675
XP_010456210.1	727567623	XP_010456210.1	90675
XP_010457132.1	727569204	XP_010457132.1	90675
XP_010468740.1	727591361	XP_010468740.1	90675
XP_010477390.1	727429057	XP_010477390.1	90675
XP_010483599.1	727625505	XP_010483599.1	90675
XP_010483600.1	727625508	XP_010483600.1	90675
XP_010489562.1	727636890	XP_010489562.1	90675
XP_010490444.1	727638392	XP_010490444.1	90675
XP_010492637.1	727642543	XP_010492637.1	90675
XP_010503288.1	727443574	XP_010503288.1	90675
XP_010503290.1	727443578	XP_010503290.1	90675
XP_010514987.1	727466267	XP_010514987.1	90675
XP_010514991.1	727466273	XP_010514991.1	90675
XP_010514994.1	727466285	XP_010514994.1	90675
XP_010514995.1	727466289	XP_010514995.1	90675
XP_010514997.2	1109137794	XP_010514997.2	90675
XP_010520266.1	729435040	XP_010520266.1	28532
XP_010520267.1	729435043	XP_010520267.1	28532
XP_010520269.1	729435063	XP_010520269.1	28532
XP_010531266.1	729314526	XP_010531266.1	28532
XP_010531267.1	729314529	XP_010531266.1	28532
XP_010531268.1	729314532	XP_010531266.1	28532
XP_010547348.1	729366735	XP_010547348.1	28532
XP_010549820.1	729377904	XP_010549820.1	28532
XP_010556587.1	729412019	XP_010556587.1	28532
XP_010556588.1	729412022	XP_010556588.1	28532
XP_010556589.1	729412025	XP_010556589.1	28532
XP_010646819.1	731440444	XP_010646819.1	29760
XP_010650395.1	731390509	XP_010650395.1	29760
XP_010650398.1	731390524	XP_010650398.1	29760
XP_010650447.1	731390668	XP_010650447.1	29760
XP_010661895.1	731421849	XP_010661895.1	29760
XP_010663274.2	1104668331	XP_010663274.2	29760
XP_010665386.1	731431310	XP_010665386.1	29760
